level,topics_num,S,E,free_energy,Renyi_entropy,levels,alpha,gamma,eta
2,1,-1.7579123052825152,0.20137415659521035,1.9592864618777255,,6,20.0,0.5,0.5
3,1,-1.9325661731987844,0.15503067008795235,2.087596843286737,,6,20.0,0.5,0.5
4,2,-2.0052014973523637,0.375792333617931,4.386195328322659,4.386195328322659,6,20.0,0.5,0.5
5,4,-2.3844037281376194,0.751558530291673,10.28917344284215,3.4297244809473835,6,20.0,0.5,0.5
6,9,-1.2275933740285583,0.46606717294272715,11.514407539199752,1.439300942399969,6,20.0,0.5,0.5
1,1,-1.6643242843424026,0.12341064310867023,1.7877349274510728,,3,20.0,1.0,0.1
2,5,-2.4709403496375213,0.396345077071923,12.751046825259529,3.187761706314882,3,20.0,1.0,0.1
3,41,-3.0443393983137312,0.9340629862413757,125.75197831710435,3.1437994579276087,3,20.0,1.0,0.1
1,1,-1.8763264548759084,0.07609823180773091,1.9524246866836394,,3,10.0,5.0,0.1
2,8,-1.653751246856338,0.3594296733919452,13.58943964824265,1.9413485211775214,3,10.0,5.0,0.1
3,103,-2.866512749781805,0.9898144021178479,296.24062762964377,2.904319878721998,3,10.0,5.0,0.1
1,1,-1.954979267159276,0.20954525164196863,2.1645245188012447,,6,0.5,0.5,1.0
2,3,-0.9568211981575339,0.5076189225916409,3.3780825170642426,1.6890412585321213,6,0.5,0.5,1.0
3,6,-0.644185239653236,0.44979808165045565,4.314909519569872,0.8629819039139743,6,0.5,0.5,1.0
4,9,-0.550947137120443,0.44312961401226225,5.401653848096249,0.6752067310120311,6,0.5,0.5,1.0
5,11,-0.2983373657020795,0.23653147466748553,3.5182424973903603,0.35182424973903603,6,0.5,0.5,1.0
6,16,-0.35798398393475755,0.3073504658978143,6.035094208853935,0.4023396139235957,6,0.5,0.5,1.0
1,1,-1.9545951688253815,0.054813631667936014,2.0094088004933175,,6,20.0,5.0,0.1
2,11,-2.863806563757544,0.6664636691931602,32.16833587052615,3.216833587052615,6,20.0,5.0,0.1
3,78,-0.8560452450675112,0.5801227653611639,67.35165188062705,0.8746967776704812,6,20.0,5.0,0.1
4,290,-0.6122774226661148,0.47127278111818083,178.0317253542915,0.6160267313297284,6,20.0,5.0,0.1
5,890,-0.3213253807295507,0.2939018424002608,286.2734906917004,0.3220174248500567,6,20.0,5.0,0.1
6,2299,-0.13004876495111428,0.12558757752279007,299.1076982001345,0.1301600079199889,6,20.0,5.0,0.1
1,1,-1.9378392550969428,0.20844385741709914,2.146283112514042,,6,10.0,5.0,1.0
2,4,-1.118427152945671,0.5054222288069872,4.979130840589671,1.659710280196557,6,10.0,5.0,1.0
3,28,-0.18854558021574863,0.16227893505017613,5.441555181091138,0.20153908078115326,6,10.0,5.0,1.0
